customer_id,first_name,last_name,email,signup_date,country,city,acquisition_channel
946,Joshua,White,joshua.white@hotmail.com,2024-03-14,United States,Los Angeles,paid_search
947,Michael,Martin,michael.martin@icloud.com,2023-07-08,United Kingdom,Manchester,email
948,Justin,Miller,justin.miller@icloud.com,2025-12-23,United States,Los Angeles,social_media
949,Anthony,Thompson,anthony.thompson@gmail.com,2025-10-30,Germany,Hamburg,referral
950,Laura,Nelson,laura.nelson@icloud.com,2025-04-03,United States,Seattle,paid_search
951,Shirley,Robinson,shirley.robinson@icloud.com,2025-11-23,United States,New York,direct
952,Emma,Young,emma.young@yahoo.com,2024-07-02,Germany,Frankfurt,direct
953,Jonathan,Flores,jonathan.flores@hotmail.com,2025-12-05,India,Mumbai,organic_search
954,Kathleen,Martinez,kathleen.martinez@yahoo.com,2025-06-10,United States,Phoenix,social_media
955,William,Green,william.green@yahoo.com,2024-08-10,Netherlands,Rotterdam,email
956,Steven,Baker,steven.baker@icloud.com,2023-08-21,United States,Houston,organic_search
957,Patricia,Thomas,patricia.thomas@outlook.com,2025-06-12,United Kingdom,Glasgow,social_media
958,Robert,Gonzalez,robert.gonzalez@yahoo.com,2024-06-13,United States,New York,referral
959,Emily,Nelson,emily.nelson@icloud.com,2025-09-22,United States,New York,referral
960,Linda,Garcia,linda.garcia@outlook.com,2025-04-13,Canada,Toronto,direct
961,Debra,Nelson,debra.nelson@gmail.com,2024-04-28,United States,Chicago,organic_search
962,Jack,Allen,jack.allen@gmail.com,2025-12-11,Canada,Ottawa,paid_search
963,Barbara,Thomas,barbara.thomas@icloud.com,2024-11-05,United States,Austin,direct
964,Jack,Harris,jack.harris@yahoo.com,2023-10-23,India,Delhi,organic_search
965,Margaret,Moore,margaret.moore@hotmail.com,2023-04-25,United Kingdom,Glasgow,social_media
966,Deborah,Hall,deborah.hall2@yahoo.com,2024-05-19,Canada,Calgary,affiliate
967,Tyler,Martinez,tyler.martinez@outlook.com,2024-09-23,United Kingdom,Birmingham,organic_search
968,Helen,Williams,helen.williams@gmail.com,2024-06-02,Germany,Munich,social_media
969,Michelle,Green,michelle.green@outlook.com,2023-09-07,Brazil,Brasilia,social_media
970,Donald,Lewis,donald.lewis@hotmail.com,2024-06-07,United States,Seattle,paid_search
971,Dennis,Thomas,dennis.thomas@outlook.com,2025-06-17,United States,Chicago,email
972,Jerry,Adams,jerry.adams@hotmail.com,2023-06-14,France,Marseille,direct
973,Gary,Walker,gary.walker@hotmail.com,2025-05-15,India,Bangalore,direct
974,Richard,Hernandez,richard.hernandez@outlook.com,2025-05-11,United Kingdom,Birmingham,email
975,Stephen,Mitchell,stephen.mitchell@outlook.com,2023-04-17,United Kingdom,,email
976,Lisa,Green,lisa.green@hotmail.com,2023-01-07,France,Lyon,social_media
977,Benjamin,Martin,benjamin.martin@outlook.com,2023-11-20,Canada,Toronto,paid_search
978,Janet,Roberts,janet.roberts@yahoo.com,2025-04-20,Netherlands,Utrecht,referral
979,Kenneth,Lewis,kenneth.lewis@hotmail.com,2024-06-17,Brazil,Sao Paulo,organic_search
980,Nicole,Lee,nicole.lee@outlook.com,2025-01-22,United States,Seattle,organic_search
981,Timothy,Torres,timothy.torres@yahoo.com,2024-04-13,United States,New York,direct
982,Kathleen,Gonzalez,kathleen.gonzalez@outlook.com,2023-04-12,Australia,Melbourne,social_media
983,Jason,Hill,jason.hill@outlook.com,2023-12-15,United States,Austin,direct
984,Jessica,Smith,jessica.smith@icloud.com,2025-10-09,United Kingdom,Leeds,organic_search
985,Janet,Wilson,janet.wilson@yahoo.com,2024-08-12,India,Bangalore,referral
986,Timothy,Rodriguez,timothy.rodriguez@hotmail.com,2024-03-17,Netherlands,Utrecht,affiliate
987,Paul,Campbell,paul.campbell@yahoo.com,2023-10-26,United Kingdom,Leeds,organic_search
988,Kimberly,Thomas,kimberly.thomas@icloud.com,2025-01-27,United Kingdom,Manchester,social_media
989,Samuel,Robinson,samuel.robinson@gmail.com,2024-10-24,United States,Chicago,affiliate
990,Ronald,Baker,ronald.baker@yahoo.com,2024-06-08,Australia,Perth,organic_search
991,Pamela,Brown,pamela.brown@gmail.com,2025-08-22,United States,Houston,direct
992,Helen,Nelson,helen.nelson@icloud.com,2023-01-11,Australia,Sydney,paid_search
993,Samantha,Harris,samantha.harris@outlook.com,2025-01-29,Mexico,Monterrey,organic_search
994,Pamela,Williams,pamela.williams@icloud.com,2025-10-28,United States,Chicago,social_media
995,Amanda,Robinson,amanda.robinson@yahoo.com,2025-06-05,United States,Miami,organic_search
996,Joseph,Lee,joseph.lee@gmail.com,2024-07-29,Mexico,Guadalajara,referral
997,Laura,Jackson,laura.jackson@outlook.com,2025-11-24,Canada,Montreal,paid_search
998,Nancy,Lee,nancy.lee@hotmail.com,2025-06-20,Australia,Melbourne,organic_search
999,Karen,Brown,karen.brown@yahoo.com,2024-06-16,United States,Denver,organic_search
1000,Kathleen,Ramirez,kathleen.ramirez@gmail.com,2023-03-25,Mexico,Guadalajara,social_media
1001,Alexander,Scott,alexander.scott@hotmail.com,2023-10-31,United Kingdom,London,organic_search
1002,Barbara,Wilson,barbara.wilson@outlook.com,2025-11-07,United States,Chicago,direct
1003,Larry,Nelson,larry.nelson@icloud.com,2025-12-13,United States,New York,referral
1004,Lisa,Clark,lisa.clark@gmail.com,2023-07-13,United States,Denver,direct
1005,Patricia,Jackson,patricia.jackson@gmail.com,2023-08-06,United States,Boston,direct
1006,Karen,Johnson,karen.johnson@gmail.com,2025-09-09,United Kingdom,Bristol,social_media
1007,Andrew,Hill,andrew.hill@gmail.com,2025-07-16,United States,New York,paid_search
1008,Maria,Campbell,maria.campbell@icloud.com,2024-08-02,United States,New York,paid_search
1009,Linda,Mitchell,linda.mitchell@gmail.com,2025-02-20,Canada,Ottawa,organic_search
1010,Steven,Lopez,steven.lopez@yahoo.com,2023-07-02,Mexico,Guadalajara,organic_search
1011,Anthony,Hernandez,anthony.hernandez@hotmail.com,2023-11-12,France,Marseille,organic_search
1012,Gary,Ramirez,gary.ramirez@outlook.com,2023-09-26,Brazil,Brasilia,paid_search
1013,Richard,White,richard.white@icloud.com,2025-03-05,United States,Denver,social_media
1014,Larry,Hill,larry.hill@hotmail.com,2025-01-24,United States,Seattle,email
1015,Laura,Green,laura.green@hotmail.com,2024-11-30,United States,Miami,affiliate
1016,Gregory,Anderson,gregory.anderson@yahoo.com,2024-08-18,India,Mumbai,social_media
1017,David,Walker,david.walker@outlook.com,2024-09-07,United States,Chicago,direct
1018,Eric,Ramirez,eric.ramirez@outlook.com,2023-06-06,Canada,Ottawa,direct
1019,Shirley,Miller,shirley.miller@icloud.com,2025-08-09,United Kingdom,London,email
1020,Larry,Taylor,larry.taylor@outlook.com,2025-10-28,United States,Los Angeles,organic_search
1021,Jack,Nelson,jack.nelson@hotmail.com,2025-03-15,United States,Chicago,organic_search
1022,Sharon,Rivera,sharon.rivera@outlook.com,2025-07-10,United States,Denver,email
1023,Kimberly,Perez,kimberly.perez@yahoo.com,2024-06-15,United States,Los Angeles,direct
1024,Susan,Ramirez,susan.ramirez@icloud.com,2023-08-27,United States,Seattle,organic_search
1025,Christine,Walker,christine.walker@hotmail.com,2025-09-23,Germany,Cologne,paid_search
1026,Brandon,White,brandon.white@hotmail.com,2023-09-14,France,Paris,organic_search
1027,Matthew,Davis,matthew.davis@gmail.com,2023-02-24,Germany,Munich,organic_search
1028,Christine,Martinez,christine.martinez@yahoo.com,2024-01-26,United Kingdom,Bristol,organic_search
1029,Jerry,Robinson,jerry.robinson@yahoo.com,2023-08-27,United Kingdom,,organic_search
1030,Karen,Mitchell,karen.mitchell@hotmail.com,2023-02-10,Mexico,Guadalajara,direct
1031,Justin,Thomas,justin.thomas@yahoo.com,2023-04-15,United States,Seattle,paid_search
1032,Susan,Green,susan.green@hotmail.com,2024-08-18,Mexico,Guadalajara,organic_search
1033,Rebecca,Young,rebecca.young@icloud.com,2025-09-26,Canada,Ottawa,paid_search
1034,Linda,King,linda.king@gmail.com,2023-05-11,United Kingdom,Birmingham,paid_search
1035,Samuel,Clark,samuel.clark@hotmail.com,2024-12-11,United States,Boston,social_media
1036,Laura,Johnson,laura.johnson@yahoo.com,2025-08-19,United States,Houston,paid_search
1037,Sandra,Allen,sandra.allen@yahoo.com,2025-08-17,Canada,Montreal,organic_search
1038,Donna,Campbell,donna.campbell@hotmail.com,2025-08-25,India,Bangalore,referral
1039,Christopher,Flores,christopher.flores@yahoo.com,2025-09-15,United States,Los Angeles,organic_search
1040,Betty,Hernandez,betty.hernandez@icloud.com,2025-10-08,United Kingdom,Leeds,paid_search
1041,Anthony,Scott,anthony.scott2@gmail.com,2025-01-01,United States,Phoenix,email
1042,Daniel,Allen,daniel.allen@gmail.com,2025-05-31,France,Marseille,organic_search
1043,Sandra,Davis,sandra.davis@icloud.com,2024-11-27,United States,Phoenix,referral
1044,Jerry,Williams,jerry.williams@icloud.com,2025-11-21,United States,Chicago,email
1045,Susan,Rivera,susan.rivera@gmail.com,2025-07-25,India,Hyderabad,affiliate
1046,Dennis,Davis,dennis.davis2@outlook.com,2023-03-27,Canada,Toronto,social_media
1047,Nancy,Green,nancy.green@gmail.com,2023-11-18,Brazil,Rio de Janeiro,referral
1048,Alexander,Lewis,alexander.lewis@icloud.com,2023-11-12,United Kingdom,London,email
1049,Kevin,Rodriguez,kevin.rodriguez@gmail.com,2025-05-01,Netherlands,Rotterdam,referral
1050,James,Thomas,james.thomas@hotmail.com,2023-12-17,United States,Miami,organic_search
1051,Deborah,Rivera,deborah.rivera@hotmail.com,2023-11-07,United States,Houston,referral
1052,Anna,Clark,anna.clark@yahoo.com,2025-04-26,United States,Seattle,direct
1053,Ryan,King,ryan.king@outlook.com,2023-10-26,India,Hyderabad,referral
1054,Janet,King,janet.king@gmail.com,2025-04-02,United States,Austin,affiliate
1055,Nancy,Ramirez,nancy.ramirez@gmail.com,2023-11-06,United States,New York,direct
1056,Linda,Green,linda.green@icloud.com,2025-04-03,Mexico,Guadalajara,direct
1057,Carolyn,Scott,carolyn.scott@outlook.com,2024-12-05,Australia,Brisbane,organic_search
1058,Emily,King,emily.king@icloud.com,2025-07-02,India,Hyderabad,email
1059,Brenda,Flores,brenda.flores@icloud.com,2025-04-08,Germany,Hamburg,referral
1060,Joshua,Garcia,joshua.garcia@gmail.com,2023-09-16,Canada,Calgary,social_media
1061,Brenda,Jackson,brenda.jackson@yahoo.com,2024-10-01,United States,Miami,social_media
1062,Dennis,Green,dennis.green@yahoo.com,2024-06-13,United States,,paid_search
1063,Diane,Martin,diane.martin@hotmail.com,2023-05-03,Mexico,Mexico City,direct
1064,Kimberly,Green,kimberly.green@icloud.com,2023-09-13,United States,New York,social_media
1065,Emma,Mitchell,emma.mitchell@gmail.com,2025-12-28,United Kingdom,Manchester,direct
1066,Sandra,Thompson,sandra.thompson@outlook.com,2023-10-14,United States,Boston,email
1067,Eric,Mitchell,eric.mitchell@yahoo.com,2024-01-30,United States,Miami,direct
1068,George,Robinson,george.robinson@gmail.com,2025-04-23,United States,Seattle,organic_search
1069,Linda,Ramirez,linda.ramirez@yahoo.com,2023-06-09,United Kingdom,Leeds,paid_search
1070,Anna,Sanchez,anna.sanchez@icloud.com,2024-06-24,Canada,Calgary,social_media
1071,Katherine,Ramirez,katherine.ramirez@hotmail.com,2025-05-03,Germany,Frankfurt,direct
1072,Charles,Allen,charles.allen@yahoo.com,2023-09-22,United Kingdom,Leeds,affiliate
1073,Shirley,King,shirley.king@gmail.com,2025-08-27,Germany,Frankfurt,organic_search
1074,Christopher,Scott,christopher.scott@outlook.com,2025-04-16,India,Mumbai,organic_search
1075,Deborah,Torres,deborah.torres@outlook.com,2023-08-30,United States,Chicago,paid_search
1076,Deborah,Martin,deborah.martin@outlook.com,2023-10-19,United Kingdom,Manchester,referral
1077,Sharon,Brown,sharon.brown@outlook.com,2024-01-10,Brazil,Sao Paulo,referral
1078,Gary,Smith,gary.smith@gmail.com,2023-04-02,Canada,Toronto,social_media
1079,Emma,Martin,emma.martin@icloud.com,2025-02-11,United Kingdom,Birmingham,social_media
1080,Patrick,Hill,patrick.hill@yahoo.com,2025-07-10,Australia,Perth,email
1081,Karen,Campbell,karen.campbell@outlook.com,2025-04-18,United States,Boston,paid_search
1082,Ronald,Perez,ronald.perez@icloud.com,2024-07-22,United States,Denver,email
1083,Nancy,Rivera,nancy.rivera@gmail.com,2023-09-11,Canada,Montreal,email
1084,David,Gonzalez,david.gonzalez@icloud.com,2025-12-04,Canada,Toronto,organic_search
1085,Jacob,Allen,jacob.allen@gmail.com,2024-01-04,United States,Miami,affiliate
1086,Emily,Wilson,emily.wilson@yahoo.com,2023-06-23,France,,referral
1087,Helen,Lee,helen.lee@hotmail.com,2023-02-17,Canada,Calgary,paid_search
1088,Lisa,Clark,lisa.clark2@outlook.com,2023-07-06,United States,Phoenix,organic_search
1089,Richard,Wright,richard.wright@yahoo.com,2024-06-07,United States,Chicago,referral
1090,Karen,Martin,karen.martin@hotmail.com,2024-10-28,Germany,Berlin,organic_search
1091,Janet,Brown,janet.brown@outlook.com,2023-10-19,United States,Austin,social_media
1092,Carol,Taylor,carol.taylor@hotmail.com,2023-04-17,India,Mumbai,organic_search
1093,Dennis,Hill,dennis.hill@icloud.com,2025-10-30,United States,Miami,paid_search
1094,Joseph,Moore,joseph.moore@gmail.com,2025-04-13,United States,Miami,organic_search
1095,Patricia,Clark,patricia.clark@yahoo.com,2024-07-05,India,Mumbai,social_media
1096,Nicole,Baker,nicole.baker@gmail.com,2023-09-15,United States,Miami,paid_search
1097,Edward,Lewis,edward.lewis@gmail.com,2024-02-21,Netherlands,Utrecht,referral
1098,Charles,White,charles.white@icloud.com,2025-05-17,Mexico,Mexico City,affiliate
1099,Pamela,Lewis,pamela.lewis@gmail.com,2024-08-15,United States,Denver,email
1100,Nancy,Smith,nancy.smith@gmail.com,2024-07-13,India,Hyderabad,social_media
1101,Rachel,Harris,rachel.harris@outlook.com,2025-11-11,Netherlands,Amsterdam,paid_search
1102,Christopher,Mitchell,christopher.mitchell@icloud.com,2023-07-03,Canada,Montreal,paid_search
1103,Jessica,Rodriguez,jessica.rodriguez@icloud.com,2024-03-07,Mexico,Guadalajara,email
1104,Kenneth,Baker,kenneth.baker@outlook.com,2024-07-13,Germany,Frankfurt,paid_search
1105,Carol,Perez,carol.perez@yahoo.com,2024-11-03,United Kingdom,Glasgow,organic_search
1106,Raymond,Rodriguez,raymond.rodriguez@gmail.com,2023-01-20,Canada,Toronto,email
1107,Edward,Scott,edward.scott@hotmail.com,2023-06-08,Australia,Sydney,social_media
1108,Debra,Lewis,debra.lewis@gmail.com,2025-01-03,United States,Seattle,paid_search
1109,Jerry,Hall,jerry.hall@gmail.com,2024-01-31,United States,Austin,social_media
1110,Mark,Mitchell,mark.mitchell@gmail.com,2024-01-28,Australia,Brisbane,organic_search
1111,Brandon,Green,brandon.green@outlook.com,2024-04-24,France,Lyon,affiliate
1112,George,Williams,george.williams@outlook.com,2024-03-04,United Kingdom,Bristol,organic_search
1113,Katherine,Sanchez,katherine.sanchez@gmail.com,2025-10-21,Netherlands,Utrecht,social_media
1114,Stephen,Gonzalez,stephen.gonzalez@icloud.com,2023-12-26,Germany,Cologne,organic_search
1115,Thomas,Mitchell,thomas.mitchell@gmail.com,2024-04-11,United States,Boston,direct
1116,Maria,Moore,maria.moore@yahoo.com,2025-12-27,Netherlands,Amsterdam,email
1117,Rachel,Scott,rachel.scott@hotmail.com,2023-04-17,United States,Seattle,direct
1118,Carol,Ramirez,carol.ramirez@hotmail.com,2025-08-13,United States,Miami,social_media
1119,Eric,Carter,eric.carter@gmail.com,2023-04-07,Brazil,Sao Paulo,paid_search
1120,Sharon,Wright,sharon.wright@hotmail.com,2024-02-03,United States,Seattle,paid_search
1121,Emma,Johnson,emma.johnson@yahoo.com,2023-06-02,Mexico,Guadalajara,direct
1122,Betty,Hernandez,betty.hernandez@outlook.com,2023-02-27,United States,Los Angeles,social_media
1123,Patricia,Nguyen,patricia.nguyen@outlook.com,2023-08-09,Netherlands,Amsterdam,social_media
1124,Amanda,Brown,amanda.brown@outlook.com,2023-05-30,United Kingdom,Manchester,referral
1125,Samantha,Lewis,samantha.lewis@gmail.com,2023-09-13,Germany,Cologne,organic_search
1126,Linda,Williams,linda.williams@hotmail.com,2023-09-19,United States,Los Angeles,organic_search
1127,Jeffrey,Brown,jeffrey.brown@outlook.com,2023-05-15,Canada,Calgary,organic_search
1128,Linda,Scott,linda.scott@gmail.com,2025-04-02,United States,Seattle,organic_search
1129,Dennis,Clark,dennis.clark@yahoo.com,2023-01-22,Netherlands,Utrecht,social_media
1130,Kathleen,Ramirez,kathleen.ramirez@icloud.com,2023-02-23,Canada,Montreal,social_media
1131,Kevin,Nguyen,kevin.nguyen@yahoo.com,2023-05-19,United States,New York,social_media
1132,Matthew,Torres,matthew.torres@yahoo.com,2024-12-28,Germany,Hamburg,social_media
1133,Patrick,Flores,patrick.flores@hotmail.com,2023-04-01,United States,Chicago,organic_search
1134,Michelle,Nguyen,michelle.nguyen@hotmail.com,2025-01-02,United Kingdom,Bristol,paid_search
1135,Brenda,Roberts,brenda.roberts@yahoo.com,2024-12-03,United States,Phoenix,paid_search
1136,Mary,King,mary.king@icloud.com,2023-04-28,Germany,Munich,paid_search
1137,Pamela,Brown,pamela.brown@hotmail.com,2024-02-17,United States,Houston,referral
1138,Amanda,Gonzalez,amanda.gonzalez@hotmail.com,2024-11-09,Germany,Frankfurt,direct
1139,Larry,Perez,larry.perez@icloud.com,2023-11-29,United States,Austin,organic_search
1140,Julie,Williams,julie.williams@hotmail.com,2024-04-01,United States,New York,email
1141,Kathleen,Flores,kathleen.flores@yahoo.com,2025-02-08,United States,Austin,organic_search
1142,Lisa,Smith,lisa.smith@outlook.com,2023-03-03,United States,Austin,social_media
1143,Charles,Jackson,charles.jackson@hotmail.com,2025-01-07,United States,Boston,organic_search
1144,Patricia,Gonzalez,patricia.gonzalez@yahoo.com,2024-06-20,United States,Houston,email
1145,Amanda,Scott,amanda.scott@yahoo.com,2023-12-27,United States,New York,direct
1146,Richard,Johnson,richard.johnson@yahoo.com,2024-11-24,United States,Los Angeles,direct
1147,Michelle,Robinson,michelle.robinson@yahoo.com,2023-12-17,United States,Austin,direct
1148,Samantha,Ramirez,samantha.ramirez@gmail.com,2024-01-24,United States,Chicago,organic_search
1149,Timothy,Hall,timothy.hall@outlook.com,2024-05-15,United States,Seattle,direct
1150,Heather,Flores,heather.flores@icloud.com,2024-08-25,United States,Miami,referral
1151,Carol,Thomas,carol.thomas@gmail.com,2023-09-16,Germany,Hamburg,direct
1152,Justin,Young,justin.young@yahoo.com,2023-05-13,Australia,,organic_search
1153,Stephanie,Carter,stephanie.carter@icloud.com,2025-08-08,United States,Miami,organic_search
1154,Janet,White,janet.white@icloud.com,2025-08-28,Germany,Frankfurt,paid_search
